user_id,TypingSpeed,DwellTime,FlightTime,ErrorRate,TotalTime,NumKeys,SentenceComplexity,Emotion
51,5.25,104.662,163.674,0.0083,28.31,127,0.443,Happy
18,2.603,142.529,147.186,0.0502,17.465,53,0.64,Sad
45,6.378,118.886,143.388,0.0161,18.868,118,0.335,Calm
61,4.379,87.299,151.094,0.0316,19.368,93,0.537,Neutral
44,4.246,87.586,213.656,0.0319,11.969,46,0.657,Sad
111,5.982,114.518,147.395,0.0523,8.578,54,0.405,Angry
98,3.18,167.44,217.111,0.0183,6.332,19,0.828,Sad
97,6.166,96.949,151.639,0.0641,16.127,111,0.409,Angry
92,5.55,66.636,120.825,0.0085,8.27,40,0.376,Happy
49,6.479,78.1,125.414,0.0198,7.301,44,0.311,Happy
48,6.413,86.423,147.578,0.0196,2.951,21,0.424,Happy
6,7.153,84.911,143.716,0.0681,8.173,65,0.224,Angry
48,6.146,112.433,136.999,0.0083,14.721,77,0.414,Happy
52,3.989,130.61,136.873,0.0242,18.826,83,0.467,Sad
27,7.314,83.097,176.431,0.0221,6.138,50,0.383,Happy
98,7.779,134.879,149.878,0.0777,3.192,26,0.325,Angry
57,4.484,115.758,146.405,0.0416,8.38,42,0.487,Sad
119,6.13,109.059,146.421,0.0278,11.098,63,0.417,Neutral
111,4.936,111.896,173.339,0.0007,15.976,77,0.544,Calm
13,5.583,96.104,225.928,0.059,17.286,89,0.638,Sad
46,5.523,95.583,81.555,0.0048,5.075,24,0.208,Happy
86,6.988,114.715,90.025,0.0196,11.755,87,0.086,Angry
25,4.343,86.219,147.618,0.0118,23.907,106,0.491,Happy
87,5.68,122.866,141.623,0.0246,19.537,124,0.401,Calm
105,7.776,98.326,138.361,0.0494,12.013,94,0.243,Angry
75,3.903,129.593,151.86,0.0198,11.06,39,0.537,Sad
49,8.122,71.471,115.992,0.0197,8.817,69,0.096,Happy
110,4.357,70.566,133.068,0.0714,7.217,32,0.44,Angry
56,6.234,97.448,139.96,0.0337,24.895,129,0.357,Calm
21,5.621,104.528,137.747,0.0509,14.313,83,0.394,Angry
28,4.245,97.932,99.906,0.0336,27.339,118,0.368,Neutral
14,5.509,117.364,175.812,0.0372,29.619,136,0.467,Neutral
101,4.898,125.086,163.761,0.0369,17.2,74,0.541,Neutral
73,4.947,102.984,172.41,0.0429,21.638,95,0.524,Sad
102,5.402,108.58,183.547,0.0192,6.615,36,0.594,Calm
79,6.379,61.588,172.495,0.0743,20.316,128,0.413,Angry
120,7.02,109.826,120.919,0.0597,1.994,16,0.22,Angry
86,5.801,125.665,177.888,0.0106,22.945,112,0.58,Calm
118,4.372,128.263,112.971,0.0055,21.687,81,0.369,Sad
92,4.686,121.432,105.873,0.0105,7.703,31,0.366,Calm
95,4.381,134.051,153.444,0.0143,27.069,126,0.407,Calm
38,4.99,117.127,200.229,0.0386,14.864,63,0.528,Sad
15,6.162,98.904,94.852,0.0057,13.178,90,0.249,Happy
14,4.951,56.576,81.576,0.0151,9.192,43,0.285,Happy
80,5.866,110.075,170.742,0.0172,3.793,24,0.42,Neutral
29,5.655,81.503,132.244,0.0496,4.641,28,0.434,Neutral
21,6.324,79.304,155.598,0.017,12.648,70,0.374,Neutral
88,7.076,75.015,134.537,0.0376,11.141,81,0.243,Happy
17,5.604,93.109,165.723,0.0177,7.988,43,0.496,Calm
104,5.482,83.273,131.98,0.0249,12.122,62,0.308,Angry
30,5.031,106.302,96.14,0.035,7.48,40,0.346,Sad
103,7.383,63.452,93.221,0.0605,16.272,103,0.242,Angry
97,4.849,101.763,167.144,0.0165,19.249,91,0.615,Calm
57,3.508,101.295,160.767,0.0266,13.105,41,0.474,Sad
118,6.295,78.772,153.775,0.0618,17.289,106,0.373,Angry
45,4.826,120.053,120.335,0.0039,25.575,125,0.385,Calm
15,7.056,104.976,107.127,0.0123,6.35,52,0.18,Happy
94,6.578,102.785,169.836,0.036,9.244,57,0.37,Angry
20,6.457,131.481,127.659,0.0409,17.899,113,0.394,Angry
99,4.667,106.305,178.739,0.0107,16.245,64,0.531,Calm
59,6.409,89.439,153.165,0.0239,4.67,25,0.428,Neutral
77,3.993,151.672,187.343,0.0269,11.96,45,0.625,Sad
36,4.986,111.835,136.443,0.0069,10.159,49,0.4,Calm
89,5.697,81.649,174.085,0.0135,8.111,49,0.453,Calm
72,5.359,129.791,151.671,0.0574,5.817,32,0.438,Sad
43,7.05,99.403,153.087,0.0488,1.856,15,0.328,Angry
80,6.937,105.3,101.146,0.0725,11.444,84,0.241,Angry
7,6.92,73.926,136.609,0.01,5.928,42,0.327,Happy
86,4.924,107.334,173.866,0.0225,22.088,92,0.537,Calm
84,4.119,89.917,146.992,0.0371,5.145,20,0.599,Happy
81,6.821,84.62,96.796,0.0282,18.233,107,0.196,Happy
59,3.629,80.206,173.107,0.0251,14.17,49,0.68,Sad
102,5.757,102.233,160.554,0.0152,11.733,77,0.44,Calm
103,5.917,90.054,171.363,0.0275,17.252,114,0.448,Happy
6,4.548,136.322,192.605,0.0145,12.216,51,0.668,Sad
30,4.591,94.966,182.275,0.017,7.732,30,0.545,Calm
7,3.419,137.442,175.441,0.0245,7.498,27,0.667,Sad
4,4.834,109.381,150.589,0.0099,7.741,40,0.454,Happy
49,5.095,93.103,175.515,0.0527,17.969,78,0.586,Angry
61,6.03,148.882,144.367,0.0209,2.966,15,0.482,Neutral
31,4.671,109.941,105.736,0.027,17.839,76,0.38,Neutral
44,5.433,108.014,117.62,0.0443,4.936,27,0.43,Angry
46,4.6,97.832,153.789,0.0241,6.988,30,0.465,Happy
42,4.732,127.539,170.533,0.0301,16.257,70,0.512,Neutral
96,7.407,94.317,133.589,0.0854,11.537,84,0.298,Angry
58,5.733,107.656,196.343,0.0534,5.433,32,0.528,Sad
96,7.346,62.784,92.323,0.0383,4.555,29,0.185,Angry
39,6.708,92.549,135.291,0.034,9.625,68,0.375,Neutral
14,7.097,80.452,109.928,0.0608,20.117,121,0.233,Angry
18,5.43,126.646,131.643,0.0892,17.171,106,0.332,Angry
70,7.064,82.534,162.947,0.0124,8.037,55,0.377,Happy
83,4.554,80.954,215.751,0.0136,21.217,97,0.663,Sad
23,3.948,130.451,175.405,0.0242,25.86,85,0.665,Calm
11,4.123,115.646,170.928,0.0669,12.916,60,0.435,Sad
18,5.811,108.388,157.199,0.0158,19.188,97,0.436,Happy
79,4.965,117.204,173.173,0.0309,13.713,79,0.567,Calm
46,4.456,94.452,162.899,0.0058,24.515,98,0.538,Sad
98,4.887,145.512,202.642,0.0013,6.885,29,0.687,Neutral
45,5.586,83.206,117.072,0.0309,15.129,93,0.357,Happy
92,6.26,154.968,204.879,0.0343,16.803,95,0.52,Sad
53,5.531,69.808,194.959,0.0197,14.891,95,0.495,Happy
110,4.89,106.209,102.587,0.0338,19.114,84,0.346,Neutral
89,8.108,50.0,138.77,0.0664,11.473,94,0.144,Angry
84,6.114,103.003,125.226,0.0207,16.641,113,0.346,Happy
39,5.358,103.098,166.765,0.038,14.193,75,0.458,Calm
10,5.647,76.341,80.0,0.022,12.294,59,0.343,Happy
109,5.226,90.067,172.995,0.0208,3.822,19,0.513,Calm
111,6.832,95.632,97.309,0.0386,14.608,98,0.255,Angry
72,5.411,108.811,152.464,0.0171,22.003,109,0.478,Neutral
99,5.066,96.034,130.522,0.0224,12.028,69,0.426,Calm
57,4.513,69.557,183.957,0.0239,5.205,25,0.547,Happy
6,6.368,112.613,142.422,0.0322,8.802,64,0.253,Calm
56,5.473,113.61,151.829,0.0139,11.664,60,0.413,Calm
116,4.472,103.595,150.337,0.0382,11.373,50,0.44,Neutral
61,5.407,98.647,143.145,0.0152,6.117,29,0.398,Calm
86,5.03,113.083,178.586,0.0206,16.217,72,0.565,Neutral
18,5.379,84.311,127.894,0.0402,11.05,53,0.377,Angry
42,5.488,101.814,155.387,0.0375,14.371,81,0.435,Neutral
79,4.247,119.426,135.857,0.0228,12.287,48,0.51,Neutral
9,7.428,53.688,109.069,0.0495,7.3,56,0.181,Angry
120,4.734,131.989,137.462,0.0334,26.415,104,0.457,Neutral
23,4.651,77.853,138.292,0.0133,3.401,15,0.402,Happy
109,4.14,76.694,152.188,0.0263,24.688,93,0.472,Calm
54,3.081,119.231,184.062,0.0327,24.531,68,0.582,Sad
82,6.89,98.051,138.838,0.032,5.327,33,0.343,Happy
59,6.724,82.308,152.976,0.0112,4.469,28,0.409,Happy
93,7.193,92.432,144.577,0.0796,9.677,69,0.273,Angry
93,5.292,113.761,133.976,0.0534,10.814,49,0.403,Angry
45,5.419,114.145,107.572,0.088,16.092,79,0.291,Angry
119,5.147,104.321,123.253,0.0206,22.241,103,0.328,Happy
32,7.248,85.71,139.171,0.0012,15.244,107,0.272,Happy
7,6.324,100.307,125.427,0.0753,23.209,126,0.311,Angry
76,7.804,70.841,99.626,0.0122,7.883,53,0.105,Happy
43,5.314,97.706,200.698,0.0217,6.878,41,0.676,Neutral
71,3.396,88.972,142.846,0.0418,16.544,60,0.614,Sad
31,5.987,98.45,156.912,0.0433,10.607,63,0.476,Angry
30,5.16,104.411,192.44,0.018,13.646,74,0.6,Sad
89,3.429,118.478,131.446,0.0203,15.607,45,0.5,Calm
41,4.181,95.736,210.547,0.0246,12.479,46,0.604,Sad
11,4.991,114.928,189.912,0.035,7.302,40,0.579,Neutral
92,5.535,82.484,134.653,0.0329,22.006,127,0.415,Calm
90,4.592,75.535,145.231,0.0591,14.484,71,0.494,Neutral
104,4.367,109.03,154.796,0.0071,24.571,119,0.497,Calm
115,4.487,99.593,160.187,0.0317,12.767,63,0.555,Neutral
7,5.859,105.249,120.407,0.0186,8.015,42,0.317,Calm
45,5.973,100.521,144.768,0.0403,18.931,104,0.405,Angry
35,6.088,109.666,185.785,0.021,13.114,93,0.56,Neutral
3,5.338,97.55,179.304,0.0,23.347,117,0.477,Calm
50,3.083,105.377,162.142,0.0347,37.733,100,0.577,Neutral
21,5.191,128.946,201.639,0.0179,18.28,94,0.645,Calm
9,5.423,59.338,126.137,0.0149,7.999,42,0.328,Happy
20,4.769,94.198,162.692,0.0344,10.288,55,0.511,Neutral
68,4.814,92.81,125.562,0.0106,20.9,104,0.391,Calm
74,5.98,135.909,159.416,0.0393,5.641,34,0.42,Neutral
8,5.004,100.716,170.633,0.0131,8.92,37,0.486,Calm
79,3.79,77.46,104.743,0.0307,18.957,75,0.397,Neutral
57,6.209,120.308,135.978,0.03,17.539,105,0.262,Angry
98,6.815,140.831,128.618,0.0331,19.858,130,0.26,Angry
117,5.746,71.56,117.244,0.0114,5.243,30,0.326,Neutral
111,6.02,68.465,138.026,0.014,4.531,29,0.31,Calm
34,6.487,89.756,190.576,0.0037,17.21,106,0.448,Happy
50,7.319,108.418,148.273,0.0886,3.161,22,0.346,Angry
119,4.29,90.048,83.438,0.0514,26.956,127,0.326,Neutral
107,4.664,88.916,162.71,0.0188,5.974,28,0.489,Calm
101,6.3,113.343,193.999,0.0502,9.591,57,0.53,Angry
75,7.686,81.069,152.314,0.0676,7.441,51,0.265,Angry
32,2.955,132.1,207.366,0.0196,18.435,54,0.75,Sad
59,6.446,82.427,94.805,0.0379,6.358,34,0.275,Neutral
6,5.664,106.46,137.863,0.026,12.411,77,0.358,Neutral
68,6.533,86.874,106.144,0.0844,17.936,119,0.259,Angry
47,7.485,104.616,125.496,0.0454,14.059,117,0.169,Angry
104,4.994,110.121,157.723,0.0646,25.485,120,0.453,Angry
25,8.868,67.55,153.689,0.0736,5.392,45,0.186,Angry
119,5.913,105.975,122.268,0.0219,2.597,15,0.374,Calm
90,5.467,101.951,145.806,0.0315,17.886,84,0.472,Calm
115,5.044,101.812,166.786,0.0235,21.378,98,0.576,Calm
9,5.665,149.091,158.516,0.0266,5.858,30,0.423,Calm
22,6.613,70.719,97.502,0.0348,4.804,31,0.249,Happy
97,4.159,97.92,217.192,0.0775,10.136,41,0.76,Neutral
34,7.937,85.614,143.007,0.0448,3.683,30,0.205,Angry
119,6.293,86.081,137.785,0.0406,9.486,67,0.296,Happy
23,3.898,125.201,163.806,0.0134,24.568,100,0.524,Sad
19,6.32,92.079,168.287,0.0687,15.39,83,0.41,Angry
92,6.182,117.036,153.376,0.0054,11.944,72,0.5,Happy
69,4.403,114.764,195.611,0.0329,11.709,48,0.655,Sad
28,6.49,105.001,160.77,0.0232,3.481,20,0.363,Neutral
72,4.915,131.797,220.597,0.0341,27.655,116,0.726,Sad
87,5.873,97.454,205.002,0.0331,20.472,131,0.583,Angry
46,5.472,122.574,149.9,0.016,2.688,15,0.418,Sad
5,8.255,88.364,135.707,0.011,8.967,85,0.242,Happy
28,3.829,110.485,200.179,0.0063,7.016,23,0.679,Sad
25,5.436,78.948,141.815,0.0224,14.899,94,0.469,Calm
88,5.597,109.717,170.464,0.0177,15.938,93,0.586,Happy
76,3.781,124.135,146.484,0.0145,37.353,124,0.63,Calm
19,4.13,133.048,123.932,0.057,29.897,120,0.474,Sad
120,6.228,67.424,120.033,0.004,8.883,56,0.297,Happy
2,4.19,93.245,130.116,0.0237,5.979,23,0.524,Neutral
98,5.896,76.108,89.345,0.0045,3.248,17,0.116,Happy
92,4.006,138.823,187.481,0.0388,9.828,43,0.617,Sad
83,3.958,110.227,140.153,0.0207,16.25,63,0.566,Calm
81,4.833,107.163,167.462,0.0464,31.145,127,0.608,Sad
6,6.467,113.663,80.0,0.0403,10.348,67,0.192,Happy
79,7.136,70.132,116.389,0.031,18.604,129,0.163,Angry
88,7.919,61.001,137.529,0.0829,10.845,96,0.213,Angry
21,4.447,142.967,181.281,0.0142,24.405,114,0.595,Sad
71,3.512,167.91,207.708,0.0365,10.029,32,0.774,Sad
37,6.269,100.165,139.412,0.0517,11.272,69,0.27,Angry
102,5.061,120.301,159.795,0.043,15.897,67,0.431,Neutral
107,7.666,131.625,163.179,0.0633,13.107,100,0.318,Angry
89,6.028,92.831,146.671,0.0175,8.291,50,0.419,Calm
96,3.559,121.397,156.531,0.0458,9.126,36,0.554,Sad
102,4.346,125.86,137.323,0.0365,25.064,110,0.452,Sad
102,7.523,93.611,130.881,0.0683,14.202,107,0.238,Angry
26,5.405,125.795,207.027,0.0263,16.129,86,0.482,Sad
48,4.567,101.686,102.779,0.006,31.23,124,0.31,Neutral
76,5.21,81.321,108.205,0.0251,17.007,77,0.301,Neutral
14,6.671,71.926,103.361,0.0166,13.399,76,0.195,Happy
31,4.109,131.658,192.563,0.0167,20.003,96,0.626,Sad
64,7.308,115.662,122.878,0.058,15.163,104,0.204,Angry
3,6.18,94.392,116.55,0.0195,4.604,28,0.319,Calm
115,4.353,117.278,226.43,0.0153,19.928,89,0.714,Sad
85,4.08,120.655,154.065,0.0639,7.094,28,0.541,Sad
108,7.129,101.46,141.442,0.0601,10.514,78,0.175,Angry
43,6.749,94.624,124.761,0.0037,10.852,80,0.274,Happy
70,5.786,94.333,194.74,0.024,5.758,28,0.574,Calm
107,6.18,97.262,92.581,0.0158,10.524,56,0.284,Happy
41,4.292,109.42,197.512,0.0196,11.989,48,0.623,Calm
12,5.56,72.533,149.161,0.0241,14.945,92,0.407,Happy
65,6.984,103.265,130.8,0.0627,10.845,87,0.397,Angry
101,4.947,71.422,151.794,0.0179,13.135,75,0.548,Neutral
91,4.978,90.532,157.966,0.0043,5.053,24,0.544,Neutral
44,5.405,92.185,142.58,0.0116,7.204,36,0.324,Happy
53,4.654,76.102,149.847,0.0122,21.472,99,0.46,Calm
59,4.963,69.538,135.251,0.0283,2.961,15,0.43,Happy
34,5.349,112.231,152.499,0.0336,18.991,110,0.453,Calm
81,7.664,84.72,151.528,0.0778,11.294,78,0.229,Angry
38,7.239,85.074,136.482,0.0164,3.822,29,0.368,Happy
44,7.043,122.663,149.663,0.0677,7.119,50,0.344,Angry
13,4.449,91.413,132.113,0.0265,21.656,83,0.517,Happy
79,7.281,97.938,132.137,0.0379,14.88,123,0.314,Angry
33,4.234,95.589,146.507,0.0012,21.485,79,0.457,Neutral
6,5.599,111.707,131.624,0.0118,16.267,80,0.399,Happy
80,7.206,80.976,155.013,0.0551,16.075,120,0.274,Angry
87,7.325,91.026,80.0,0.0212,15.782,106,0.074,Happy
84,5.921,95.601,80.0,0.0527,4.907,27,0.137,Angry
34,4.304,86.124,157.151,0.0246,7.789,29,0.549,Neutral
31,6.022,69.869,179.133,0.028,10.312,55,0.488,Calm
77,5.216,74.014,131.773,0.0125,16.963,87,0.419,Calm
39,5.422,78.939,206.527,0.0127,14.248,71,0.605,Happy
62,7.228,102.049,187.842,0.0227,15.871,110,0.43,Happy
60,6.891,125.882,184.691,0.0122,8.915,59,0.455,Happy
88,7.311,101.577,125.738,0.0249,6.139,41,0.238,Angry
61,6.128,115.661,188.026,0.0016,11.273,79,0.488,Sad
20,5.826,76.087,122.994,0.0236,20.896,129,0.349,Happy
9,3.899,123.751,202.095,0.0141,5.588,22,0.645,Calm
102,4.27,104.713,124.398,0.0089,30.334,126,0.37,Sad
55,6.73,131.023,160.857,0.0659,5.345,39,0.364,Angry
61,2.383,150.016,96.885,0.0281,10.296,23,0.578,Sad
15,4.9,150.023,133.851,0.0224,24.229,125,0.437,Sad
11,5.272,112.245,136.856,0.001,15.109,83,0.407,Calm
19,5.385,120.49,142.304,0.0033,16.92,86,0.431,Neutral
89,5.048,77.447,173.194,0.0421,24.049,114,0.488,Neutral
55,5.412,114.279,149.413,0.0064,17.304,86,0.372,Calm
58,4.785,109.363,193.897,0.0163,19.046,96,0.622,Neutral
54,5.896,139.661,117.322,0.0246,16.094,94,0.336,Calm
120,6.707,50.0,123.124,0.0654,9.598,73,0.311,Angry
54,4.3,106.536,154.038,0.0299,21.176,83,0.516,Calm
27,3.315,107.273,203.029,0.0407,37.099,118,0.693,Sad
59,4.405,111.307,135.191,0.028,12.799,50,0.442,Happy
93,4.895,73.479,136.507,0.0063,16.997,69,0.392,Calm
81,5.175,93.024,142.988,0.0373,7.525,44,0.349,Neutral
35,4.043,103.999,201.524,0.0134,35.432,130,0.657,Sad
106,5.884,81.574,171.897,0.0112,6.917,45,0.475,Calm
118,3.786,111.933,140.387,0.0286,34.814,130,0.477,Sad
94,4.039,139.384,203.998,0.0089,25.002,104,0.714,Sad
43,5.658,75.368,147.622,0.0235,10.087,63,0.433,Calm
8,5.709,114.159,157.341,0.0092,11.293,61,0.456,Neutral
17,6.685,55.645,162.004,0.0003,8.693,64,0.397,Happy
31,3.932,124.448,191.579,0.0193,10.524,41,0.674,Sad
42,6.121,66.931,227.889,0.0443,20.681,112,0.553,Angry
22,5.615,145.194,163.04,0.0376,7.513,36,0.433,Sad
99,4.282,135.705,171.596,0.0148,15.542,63,0.534,Neutral
46,6.342,110.625,183.424,0.0052,5.445,30,0.47,Neutral
22,3.776,143.49,215.737,0.0389,17.162,64,0.742,Sad
119,3.601,118.749,209.33,0.0556,25.82,92,0.743,Sad
93,3.494,109.523,177.933,0.0022,36.861,111,0.635,Sad
104,5.997,107.265,111.417,0.0275,6.665,37,0.281,Happy
68,6.63,84.355,113.608,0.026,14.04,89,0.266,Happy
85,5.533,78.599,118.263,0.0756,7.068,37,0.331,Angry
20,5.176,88.015,162.35,0.0242,9.359,47,0.483,Neutral
64,7.459,91.958,157.513,0.0702,6.925,60,0.28,Angry
120,4.973,92.812,148.95,0.0177,16.886,78,0.429,Sad
43,5.099,98.651,111.172,0.0128,8.314,43,0.204,Happy
16,8.636,114.419,115.557,0.0866,2.757,27,0.13,Angry
15,4.298,89.854,152.117,0.0223,15.108,58,0.59,Calm
57,6.752,113.241,123.461,0.0309,5.533,32,0.221,Angry
93,5.568,103.773,165.077,0.0133,16.906,97,0.515,Happy
103,7.76,81.356,117.278,0.0324,6.175,45,0.204,Happy
10,4.839,115.599,110.266,0.0441,12.007,50,0.386,Sad
59,3.131,149.062,198.944,0.0417,6.735,23,0.673,Sad
60,5.935,120.552,150.846,0.0365,23.668,128,0.357,Calm
38,4.132,120.95,152.977,0.0341,23.457,95,0.472,Sad
25,5.918,125.856,159.329,0.0428,9.109,53,0.391,Sad
58,6.402,75.749,124.034,0.0212,8.465,52,0.356,Happy
73,6.468,105.67,133.447,0.0132,6.819,44,0.305,Happy
77,5.06,107.176,169.615,0.0312,20.048,99,0.492,Neutral
109,5.33,114.856,140.077,0.0028,12.595,70,0.373,Calm
68,4.145,137.287,183.165,0.0312,18.026,84,0.619,Sad
81,5.24,126.654,102.404,0.0298,27.319,134,0.297,Neutral
5,4.802,86.805,160.082,0.0295,24.623,122,0.509,Neutral
107,6.38,98.873,173.905,0.0637,9.803,71,0.443,Angry
89,5.92,72.161,133.251,0.0096,13.45,71,0.367,Happy
10,6.286,85.679,148.64,0.0214,2.986,17,0.381,Happy
57,5.13,72.494,166.384,0.0545,18.034,101,0.596,Neutral
78,5.902,64.024,152.817,0.0217,18.854,109,0.362,Happy
41,4.066,112.225,128.065,0.0234,19.382,71,0.507,Neutral
10,3.939,114.473,183.797,0.0329,25.937,117,0.595,Calm
57,4.972,92.603,95.604,0.0127,9.501,47,0.34,Neutral
102,5.729,108.595,139.055,0.0147,12.723,80,0.468,Calm
85,6.023,73.964,158.131,0.0286,4.456,26,0.448,Neutral
88,5.752,71.978,154.747,0.0234,9.775,50,0.352,Happy
115,4.133,99.473,164.466,0.0537,29.51,108,0.476,Neutral
102,5.41,141.611,260.0,0.0489,19.267,93,0.776,Sad
78,5.905,51.737,142.974,0.0365,13.192,83,0.367,Angry
83,6.388,94.443,157.596,0.0125,14.842,105,0.361,Calm
62,4.491,70.06,150.443,0.0217,25.527,121,0.475,Calm
100,5.652,113.323,173.641,0.026,25.206,123,0.502,Neutral
8,3.633,107.542,191.755,0.0506,30.28,120,0.711,Sad
70,5.609,91.091,152.518,0.0697,8.022,37,0.431,Angry
106,5.805,75.329,169.54,0.0303,10.595,53,0.419,Neutral
56,5.1,118.223,146.447,0.0154,3.907,22,0.444,Neutral
114,5.799,100.713,116.214,0.0173,16.702,91,0.311,Happy
42,4.993,133.474,184.157,0.0412,23.601,124,0.557,Sad
34,4.297,141.832,203.554,0.0626,12.034,55,0.631,Sad
21,4.651,107.533,146.059,0.0116,10.621,46,0.347,Calm
118,5.283,102.322,175.66,0.0171,15.254,92,0.516,Neutral
11,5.521,91.592,161.153,0.0207,15.341,88,0.409,Calm
32,7.312,62.486,147.584,0.0135,6.693,41,0.362,Happy
60,8.066,69.393,128.314,0.0612,13.752,123,0.192,Angry
76,7.253,117.493,145.072,0.0661,13.608,103,0.29,Angry
51,6.897,105.531,97.567,0.0094,4.466,35,0.193,Happy
49,4.79,77.571,146.312,0.0231,31.402,130,0.58,Calm
120,6.327,107.113,129.672,0.0616,12.036,76,0.302,Angry
88,5.556,107.571,138.144,0.028,13.873,88,0.384,Neutral
101,3.098,81.348,180.129,0.0514,24.806,68,0.689,Neutral
114,5.845,125.044,184.994,0.0004,5.669,28,0.539,Neutral
45,3.857,123.674,247.198,0.0306,9.91,42,0.958,Sad
105,7.864,123.123,113.53,0.0585,15.645,113,0.099,Angry
37,6.573,109.942,153.801,0.0195,4.988,36,0.324,Calm
92,5.946,87.903,132.066,0.0195,11.296,67,0.355,Calm
27,6.766,94.589,105.502,0.0201,14.72,111,0.232,Happy
91,6.605,82.415,175.242,0.0752,3.562,23,0.495,Angry
113,6.794,119.327,120.714,0.0868,5.478,35,0.195,Angry
99,7.605,92.309,140.661,0.0327,13.933,118,0.232,Angry
1,7.236,73.589,127.199,0.0404,17.028,114,0.354,Angry
54,7.437,64.631,132.437,0.0624,10.312,68,0.272,Angry
51,7.162,88.838,154.938,0.0586,9.984,60,0.396,Angry
55,6.169,99.748,125.191,0.0205,7.477,47,0.271,Calm
97,3.184,110.252,172.789,0.0353,32.242,106,0.637,Neutral
98,5.095,95.188,149.566,0.0259,18.143,90,0.506,Neutral
99,6.463,98.101,112.99,0.025,9.14,64,0.28,Happy
97,5.26,116.278,151.955,0.0229,25.073,125,0.44,Neutral
117,5.545,54.14,197.537,0.0562,16.797,98,0.664,Angry
68,6.27,106.413,106.804,0.0538,10.328,61,0.298,Angry
108,5.035,90.487,126.292,0.0201,14.473,77,0.36,Calm
69,6.111,63.184,108.706,0.0301,3.97,28,0.179,Happy
25,5.493,136.871,168.506,0.0191,7.5,36,0.477,Sad
51,2.96,68.283,143.35,0.0244,41.396,111,0.539,Sad
98,5.477,96.129,160.765,0.0025,17.088,93,0.532,Calm
75,3.992,79.136,96.663,0.0155,14.121,65,0.412,Happy
66,4.794,120.216,209.676,0.0103,22.023,90,0.676,Sad
19,6.501,103.397,164.596,0.0115,20.804,113,0.314,Calm
112,7.834,87.123,162.163,0.0442,7.161,51,0.207,Angry
102,5.381,91.406,124.407,0.0227,5.526,26,0.401,Neutral
90,3.998,101.171,175.08,0.0166,30.138,131,0.591,Sad
10,5.571,86.205,116.398,0.051,7.558,37,0.289,Angry
92,6.453,86.715,139.853,0.0273,17.077,108,0.308,Angry
44,4.418,91.648,152.399,0.0468,34.142,127,0.506,Neutral
50,6.25,62.579,125.406,0.0171,6.394,33,0.241,Neutral
13,7.894,119.74,126.766,0.0004,13.542,112,0.183,Happy
29,5.736,67.904,120.663,0.0121,10.057,57,0.501,Happy
119,3.482,128.853,150.506,0.0154,24.436,84,0.512,Sad
57,5.167,101.548,201.531,0.0333,10.964,59,0.552,Sad
59,2.568,107.903,221.396,0.0311,6.949,15,0.843,Sad
75,3.176,114.2,187.419,0.0512,35.293,107,0.754,Sad
70,6.497,116.712,101.779,0.0708,17.163,96,0.246,Angry
97,8.351,99.276,192.445,0.0505,13.796,98,0.404,Angry
64,5.49,93.409,144.958,0.067,10.144,50,0.263,Angry
34,5.05,88.709,189.497,0.0253,9.042,51,0.518,Neutral
4,5.474,85.891,179.159,0.0006,17.318,83,0.493,Happy
88,5.656,52.89,154.402,0.0282,14.707,80,0.446,Happy
118,6.714,124.809,117.376,0.0732,20.111,129,0.236,Angry
34,5.664,75.972,143.744,0.0226,4.129,26,0.461,Calm
8,7.65,72.191,165.276,0.0329,8.234,66,0.317,Happy
114,4.759,79.057,140.918,0.0127,16.06,76,0.501,Calm
69,6.493,91.515,142.8,0.0631,6.818,42,0.228,Angry
99,3.589,132.101,158.016,0.0065,34.895,106,0.573,Sad
112,4.814,88.812,139.291,0.0101,5.398,26,0.407,Neutral
24,4.089,114.171,147.398,0.0179,26.725,123,0.502,Calm
30,5.931,89.216,164.634,0.0233,15.456,78,0.521,Calm
104,5.753,110.473,174.355,0.0208,19.499,118,0.527,Calm
29,5.352,101.197,123.532,0.0091,3.931,22,0.325,Calm
57,4.369,116.939,142.604,0.0145,22.562,100,0.491,Calm
109,4.976,88.478,184.598,0.0277,21.746,93,0.517,Neutral
12,5.226,125.94,136.583,0.0124,3.238,17,0.386,Calm
98,6.268,104.378,115.621,0.0994,11.712,83,0.301,Angry
9,4.796,91.603,132.401,0.0335,15.054,62,0.414,Sad
31,4.922,93.141,110.535,0.0465,6.403,32,0.346,Angry
48,4.476,94.785,151.371,0.0043,10.072,45,0.473,Calm
33,4.382,107.661,165.446,0.0102,18.522,79,0.526,Calm
118,4.231,111.278,161.963,0.0355,22.177,85,0.527,Sad
48,7.119,50.0,181.381,0.0143,12.206,78,0.353,Happy
104,4.996,117.725,169.035,0.0508,13.543,72,0.485,Neutral
31,6.378,107.465,158.813,0.0138,7.116,53,0.387,Calm
77,6.056,92.723,141.585,0.0187,11.223,68,0.377,Happy
14,4.644,122.621,161.211,0.0225,17.359,85,0.485,Calm
83,5.561,97.812,141.294,0.0375,5.009,27,0.428,Calm
54,4.193,164.053,149.144,0.0179,14.872,65,0.528,Sad
57,6.337,97.172,130.15,0.0433,17.128,118,0.292,Angry
1,6.122,115.389,149.211,0.0257,15.749,91,0.399,Calm
40,4.291,93.77,176.995,0.0284,12.579,54,0.522,Neutral
